work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,EN,FT,Business Intelligence Analyst,53000,USD,53000,US,0,US,M
2024,SE,FT,Data Scientist,187158,USD,187158,US,0,US,M
2024,SE,FT,Data Scientist,116974,USD,116974,US,0,US,M
2024,SE,FT,Analytics Engineer,225000,USD,225000,US,0,US,M
2024,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,179000,USD,179000,US,0,US,M
2024,SE,FT,Data Scientist,112000,USD,112000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,195700,USD,195700,US,0,US,M
2024,SE,FT,Machine Learning Engineer,97700,USD,97700,US,0,US,M
2024,SE,FT,BI Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,BI Analyst,85000,USD,85000,US,0,US,M
2024,MI,FT,Data Analyst,119000,USD,119000,US,0,US,M
2024,MI,FT,Data Analyst,52100,USD,52100,US,0,US,M
2024,SE,FT,Business Intelligence Developer,136000,USD,136000,US,0,US,M
2024,SE,FT,Business Intelligence Developer,91536,USD,91536,US,0,US,M
2024,SE,FT,Data Engineer,199700,USD,199700,US,0,US,M
2024,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M
2024,SE,FT,Machine Learning Engineer,251250,USD,251250,US,0,US,M
2024,SE,FT,Machine Learning Engineer,120750,USD,120750,US,0,US,M
2024,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M
2024,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M
2024,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,EX,FT,Data Scientist,300000,USD,300000,US,100,US,M
2024,EX,FT,Data Scientist,220000,USD,220000,US,100,US,M
2024,EN,FT,Data Analyst,130000,USD,130000,US,0,US,M
2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,EN,FT,Data Analyst,170000,USD,170000,US,100,US,M
2024,EN,FT,Data Analyst,150000,USD,150000,US,100,US,M
2024,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Scientist,247300,USD,247300,US,0,US,M
2024,SE,FT,Data Scientist,139800,USD,139800,US,0,US,M
2024,EX,FT,Data Engineer,220000,USD,220000,US,100,US,M
2024,EX,FT,Data Engineer,210000,USD,210000,US,100,US,M
2024,EN,FT,Research Analyst,116000,USD,116000,US,100,US,M
2024,EN,FT,Research Analyst,79000,USD,79000,US,100,US,M
2024,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,MI,FT,Data Scientist,117000,USD,117000,US,0,US,M
2024,MI,FT,Data Scientist,172200,USD,172200,US,0,US,M
2024,MI,FT,Data Scientist,131200,USD,131200,US,0,US,M
2024,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M
2024,SE,FT,Research Scientist,151800,USD,151800,US,0,US,M
2024,MI,FT,Data Engineer,133000,USD,133000,US,0,US,M
2024,MI,FT,Data Engineer,58300,USD,58300,US,0,US,M
2024,MI,FT,Research Scientist,359400,USD,359400,US,100,US,M
2024,MI,FT,Research Scientist,239600,USD,239600,US,100,US,M
2024,EN,FT,BI Analyst,80000,USD,80000,US,0,US,M
2024,EN,FT,BI Analyst,70000,USD,70000,US,0,US,M
2024,SE,FT,Data Scientist,324100,USD,324100,US,0,US,L
2024,SE,FT,Data Scientist,166700,USD,166700,US,0,US,L
2024,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M
2024,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
2024,SE,FT,Data Scientist,243800,USD,243800,US,100,US,M
2024,SE,FT,Data Scientist,144200,USD,144200,US,100,US,M
2024,SE,FT,Machine Learning Engineer,220000,USD,220000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,200000,USD,200000,CA,0,CA,M
2024,SE,FT,AI Architect,289000,USD,289000,US,100,US,L
2024,MI,FT,Business Intelligence Developer,77826,USD,77826,US,100,US,M
2024,MI,FT,Business Intelligence Developer,59300,USD,59300,US,100,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,MI,FT,Research Engineer,151500,USD,151500,US,0,US,M
2024,MI,FT,Research Engineer,101000,USD,101000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,182000,USD,182000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,164000,USD,164000,US,0,US,M
2024,SE,FT,Analytics Engineer,132100,USD,132100,US,100,US,M
2024,SE,FT,Analytics Engineer,96700,USD,96700,US,100,US,M
2024,MI,FT,Data Manager,98500,USD,98500,US,100,US,M
2024,MI,FT,Data Manager,71500,USD,71500,US,100,US,M
2024,SE,FT,Machine Learning Engineer,200800,USD,200800,US,0,US,M
2024,SE,FT,Machine Learning Engineer,107800,USD,107800,US,0,US,M
2024,EN,FT,Data Analyst,106100,USD,106100,US,0,US,M
2024,EN,FT,Data Analyst,74300,USD,74300,US,0,US,M
2024,SE,FT,Data Analyst,153900,USD,153900,US,0,US,M
2024,SE,FT,Data Analyst,112715,USD,112715,US,0,US,M
2024,SE,FT,Analytics Engineer,105000,USD,105000,US,0,US,M
2024,SE,FT,Analytics Engineer,94200,USD,94200,US,0,US,M
2024,MI,FT,Data Product Manager,171000,USD,171000,US,100,US,M
2024,MI,FT,Data Product Manager,136000,USD,136000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,221000,USD,221000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M
2024,EN,FT,Data Analyst,92700,USD,92700,US,100,US,M
2024,EN,FT,Data Analyst,64900,USD,64900,US,100,US,M
2024,MI,FT,Data Engineer,126600,USD,126600,US,0,US,M
2024,MI,FT,Data Engineer,80800,USD,80800,US,0,US,M
2024,SE,FT,Data Scientist,164845,USD,164845,US,0,US,M
2024,SE,FT,Data Scientist,119887,USD,119887,US,0,US,M
2024,EN,FT,Data Analyst,93000,USD,93000,US,0,US,M
2024,EN,FT,Data Analyst,87000,USD,87000,US,0,US,M
2024,MI,FT,Data Analyst,103500,USD,103500,US,0,US,M
2024,MI,FT,Data Analyst,65600,USD,65600,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,165600,USD,165600,US,0,US,L
2024,MI,FT,Business Intelligence Engineer,65800,USD,65800,US,0,US,L
2024,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M
2024,SE,FT,Data Scientist,152000,USD,152000,US,100,US,M
2024,SE,FT,Applied Scientist,250000,USD,250000,US,100,US,M
2024,SE,FT,Applied Scientist,180000,USD,180000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,202000,USD,202000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,137000,USD,137000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,204600,USD,204600,US,0,US,M
2024,SE,FT,Machine Learning Scientist,84500,USD,84500,US,0,US,M
2024,SE,FT,Research Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Research Engineer,151500,USD,151500,US,0,US,M
2024,MI,FT,Data Scientist,65000,GBP,81250,GB,0,GB,M
2024,MI,FT,Data Scientist,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Scientist,168800,USD,168800,US,0,US,M
2024,SE,FT,Data Scientist,93800,USD,93800,US,0,US,M
2024,MI,FT,Data Scientist,132567,USD,132567,US,0,US,M
2024,MI,FT,Data Scientist,96412,USD,96412,US,0,US,M
2024,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
2024,SE,FT,Research Engineer,333500,USD,333500,US,0,US,M
2024,SE,FT,Research Engineer,156000,USD,156000,US,0,US,M
2024,SE,FT,Data Scientist,266875,USD,266875,US,0,US,M
2024,SE,FT,Data Scientist,128250,USD,128250,US,0,US,M
2024,SE,FT,Data Engineer,191311,USD,191311,US,100,US,M
2024,SE,FT,Data Engineer,166358,USD,166358,US,100,US,M
2024,SE,FT,Data Scientist,218500,USD,218500,US,100,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2024,MI,FT,Data Specialist,70000,USD,70000,US,0,US,M
2024,MI,FT,Data Specialist,60000,USD,60000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
2024,SE,FT,Analytics Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,235680,USD,235680,US,0,US,M
2024,SE,FT,Machine Learning Engineer,153040,USD,153040,US,0,US,M
2024,EN,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Analyst,187000,USD,187000,US,0,US,M
2024,MI,FT,Data Analyst,153000,USD,153000,US,0,US,M
2024,MI,FT,Data Engineer,185000,USD,185000,US,0,US,L
2024,MI,FT,Data Engineer,81000,USD,81000,US,0,US,L
2024,SE,FT,Machine Learning Engineer,290000,USD,290000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,203000,USD,203000,US,0,US,M
2024,SE,FT,AI Engineer,142352,USD,142352,US,0,US,M
2024,SE,FT,AI Engineer,95325,USD,95325,US,0,US,M
2024,MI,FT,Data Analyst,187000,USD,187000,US,0,US,M
2024,MI,FT,Data Analyst,153000,USD,153000,US,0,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M
2024,SE,FT,Data Scientist,158500,USD,158500,CA,0,CA,M
2024,MI,FT,Data Scientist,240000,USD,240000,US,0,US,M
2024,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,EN,CT,AI Research Scientist,80000,EUR,88888,DE,0,DE,L
2024,EX,FT,Data Scientist,96000,EUR,106666,ES,100,ES,L
2024,EX,FT,Data Scientist,96000,EUR,106666,ES,100,ES,L
2024,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M
2024,SE,FT,Data Engineer,96000,USD,96000,US,0,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,MI,FT,Machine Learning Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Machine Learning Engineer,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Analyst,234000,USD,234000,US,0,US,M
2024,SE,FT,Data Analyst,146000,USD,146000,US,0,US,M
2024,SE,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Engineer,100000,GBP,125000,GB,0,GB,M
2024,SE,FT,Data Scientist,58800,EUR,65333,LT,0,LT,M
2024,SE,FT,Data Scientist,42000,EUR,46666,LT,0,LT,M
2024,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M
2024,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M
2024,EN,FT,Data Analyst,60500,USD,60500,US,0,US,M
2024,EN,FT,Data Analyst,40300,USD,40300,US,0,US,M
2024,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M
2024,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M
2024,EN,FT,Data Engineer,152500,USD,152500,US,0,US,M
2024,EN,FT,Data Engineer,138200,USD,138200,US,0,US,M
2024,SE,FT,Research Scientist,164300,USD,164300,US,0,US,M
2024,SE,FT,Research Scientist,104000,USD,104000,US,0,US,M
2024,SE,FT,Data Analyst,163700,USD,163700,US,0,US,M
2024,SE,FT,Data Analyst,109100,USD,109100,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M
2024,MI,FT,Data Engineer,95000,USD,95000,US,100,US,M
2024,SE,FT,Analytics Engineer,230000,USD,230000,US,0,US,M
2024,SE,FT,Analytics Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Analytics Engineer,250000,USD,250000,US,100,US,M
2024,SE,FT,Analytics Engineer,180700,USD,180700,US,100,US,M
2024,SE,FT,Analytics Engineer,136675,USD,136675,US,100,US,M
2024,SE,FT,Analytics Engineer,111648,USD,111648,US,100,US,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Engineer,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,254000,USD,254000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Scientist,161000,USD,161000,US,0,US,M
2024,SE,FT,Data Scientist,133200,USD,133200,US,0,US,M
2024,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,MI,FT,Data Engineer,85000,GBP,106250,GB,0,GB,M
2024,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M
2024,EN,FT,Research Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,223100,USD,223100,US,100,US,M
2024,MI,FT,Machine Learning Engineer,126400,USD,126400,US,100,US,M
2024,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M
2024,SE,FT,Analytics Engineer,136000,USD,136000,US,100,US,M
2024,MI,FT,Data Strategist,134400,USD,134400,US,0,US,M
2024,MI,FT,Data Strategist,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Engineer,246000,USD,246000,US,100,US,M
2024,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M
2024,EN,FT,Research Analyst,198000,USD,198000,US,100,US,M
2024,EN,FT,Research Analyst,115000,USD,115000,US,100,US,M
2024,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Scientist,103000,USD,103000,US,100,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M
2024,SE,FT,Data Analyst,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,SE,FT,Data Analyst,79000,USD,79000,US,0,US,M
2024,MI,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2024,MI,FT,Analytics Engineer,75000,USD,75000,US,100,US,M
2024,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Engineer,331640,USD,331640,US,0,US,M
2024,SE,FT,Data Engineer,283780,USD,283780,US,0,US,M
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2024,MI,FT,Big Data Developer,117000,USD,117000,US,0,US,L
2024,EN,FT,Business Intelligence Analyst,99000,USD,99000,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,72000,USD,72000,US,0,US,M
2024,MI,FT,Data Manager,77000,USD,77000,US,0,US,M
2024,MI,FT,Data Manager,49900,USD,49900,US,0,US,M
2024,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M
2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,MI,FT,Data Scientist,203500,USD,203500,US,100,US,M
2024,MI,FT,Data Scientist,133000,USD,133000,US,100,US,M
2024,SE,FT,Data Engineer,104000,USD,104000,US,0,US,M
2024,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M
2024,MI,FT,Data Analyst,134400,USD,134400,US,0,US,M
2024,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,EN,FT,Data Scientist,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Scientist,26800,GBP,33500,GB,0,GB,M
2024,SE,FT,Data Scientist,65000,GBP,81250,GB,100,GB,M
2024,SE,FT,Data Scientist,45000,GBP,56250,GB,100,GB,M
2024,EN,FT,Data Analyst,64500,USD,64500,US,0,US,M
2024,EN,FT,Data Analyst,51500,USD,51500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,240200,USD,240200,GB,100,GB,M
2024,SE,FT,Machine Learning Engineer,102900,USD,102900,GB,100,GB,M
2024,MI,FT,Data Analyst,195600,USD,195600,US,100,US,M
2024,MI,FT,Data Analyst,165500,USD,165500,US,100,US,M
2024,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M
2024,SE,FT,Data Analyst,138800,USD,138800,US,0,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,139000,USD,139000,US,0,US,M
2024,SE,FT,Data Scientist,112000,USD,112000,US,0,US,M
2024,SE,FT,Data Scientist,109000,USD,109000,US,0,US,M
2024,SE,FT,Data Scientist,147670,USD,147670,US,0,US,M
2024,SE,FT,Data Scientist,118136,USD,118136,US,0,US,M
2024,SE,FT,Data Architect,164000,USD,164000,US,0,US,M
2024,SE,FT,Data Architect,117000,USD,117000,US,0,US,M
2024,SE,FT,BI Developer,42000,USD,42000,PH,0,PH,M
2024,SE,FT,BI Developer,21600,USD,21600,PH,0,PH,M
2024,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M
2024,SE,FT,Data Scientist,81536,USD,81536,US,0,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,139000,USD,139000,US,0,US,M
2024,EN,FT,Data Analyst,23000,GBP,28750,GB,0,GB,M
2024,EN,FT,Data Analyst,23000,GBP,28750,GB,0,GB,M
2024,SE,FT,Data Engineer,198000,USD,198000,US,100,US,M
2024,SE,FT,Data Engineer,143000,USD,143000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,340000,USD,340000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,212000,USD,212000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M
2024,SE,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M
2024,EN,FT,Quantitative Research Analyst,51000,USD,51000,US,0,US,M
2024,SE,FT,Lead Machine Learning Engineer,70000,EUR,77777,FI,50,FI,L
2024,EN,FT,Machine Learning Engineer,27000,USD,27000,TR,0,TR,S
2024,MI,FT,Data Scientist,114000,CHF,129545,CH,50,CH,L
2024,EN,FT,Machine Learning Research Engineer,105000,CAD,80769,CA,50,CA,M
2024,SE,FT,Business Intelligence Engineer,108500,USD,108500,US,100,US,M
2024,SE,FT,Business Intelligence Engineer,78800,USD,78800,US,100,US,M
2024,MI,FT,Data Infrastructure Engineer,385000,USD,385000,US,0,US,M
2024,MI,FT,Data Infrastructure Engineer,200000,USD,200000,US,0,US,M
2024,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M
2024,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M
2024,MI,FT,Data Scientist,198000,USD,198000,US,0,US,M
2024,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,SE,FT,AI Engineer,46848,USD,46848,OM,0,OM,M
2024,EN,FT,Machine Learning Engineer,130400,USD,130400,US,0,US,M
2024,EN,FT,Machine Learning Engineer,74500,USD,74500,US,0,US,M
2024,SE,FT,Data Architect,212000,USD,212000,AU,0,AU,M
2024,SE,FT,Data Architect,93400,USD,93400,AU,0,AU,M
2024,MI,FT,Business Intelligence Analyst,142000,USD,142000,CA,0,CA,M
2024,MI,FT,Business Intelligence Analyst,91300,USD,91300,CA,0,CA,M
2024,SE,FT,Data Analytics Lead,166000,USD,166000,US,0,US,M
2024,SE,FT,Data Analytics Lead,73100,USD,73100,US,0,US,M
2024,EN,FT,Data Scientist,133000,USD,133000,US,0,US,M
2024,EN,FT,Data Scientist,58400,USD,58400,US,0,US,M
2024,SE,FT,Data Scientist,204600,USD,204600,US,0,US,M
2024,SE,FT,Data Scientist,84500,USD,84500,US,0,US,M
2024,MI,FT,Data Scientist,176000,USD,176000,US,0,US,M
2024,MI,FT,Data Scientist,72700,USD,72700,US,0,US,M
2024,EN,FT,Data Analyst,92000,USD,92000,US,100,US,M
2024,EN,FT,Data Analyst,65000,USD,65000,US,100,US,M
2024,SE,FT,Data Engineer,231000,USD,231000,US,100,US,M
2024,SE,FT,Data Engineer,141000,USD,141000,US,100,US,M
2024,SE,FT,Data Scientist,162819,USD,162819,US,100,US,M
2024,SE,FT,Data Scientist,95776,USD,95776,US,100,US,M
2024,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2024,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2024,MI,FT,Data Engineer,138278,USD,138278,US,0,US,M
2024,MI,FT,Data Engineer,86424,USD,86424,US,0,US,M
2024,SE,FT,Analytics Engineer,130500,USD,130500,US,0,US,M
2024,SE,FT,Analytics Engineer,96000,USD,96000,US,0,US,M
2024,SE,FT,Data Architect,175000,USD,175000,US,0,US,M
2024,SE,FT,Data Architect,117000,USD,117000,US,0,US,M
2024,MI,FT,Data Engineer,122100,USD,122100,US,0,US,M
2024,MI,FT,Data Engineer,75500,USD,75500,US,0,US,M
2024,MI,FT,Data Product Manager,250000,USD,250000,US,0,US,M
2024,MI,FT,Data Product Manager,200000,USD,200000,US,0,US,M
2024,MI,FT,Business Intelligence Manager,117000,USD,117000,US,0,US,M
2024,MI,FT,Business Intelligence Manager,99600,USD,99600,US,0,US,M
2024,EN,FT,Data Engineer,162240,USD,162240,US,0,US,M
2024,EN,FT,Data Engineer,47840,USD,47840,US,0,US,M
2024,MI,FT,Data Scientist,231250,USD,231250,US,0,US,M
2024,MI,FT,Data Scientist,111000,USD,111000,US,0,US,M
2024,SE,FT,Data Engineer,277000,USD,277000,US,0,US,M
2024,SE,FT,Data Engineer,173000,USD,173000,US,0,US,M
2024,MI,FT,Data Analytics Manager,128000,USD,128000,US,0,US,M
2024,MI,FT,Data Analytics Manager,81500,USD,81500,US,0,US,M
2024,SE,FT,Data Scientist,202800,USD,202800,US,0,US,M
2024,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M
2024,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M
2024,EN,FT,Data Analyst,55751,USD,55751,US,0,US,M
2024,SE,FT,Data Architect,165000,USD,165000,US,100,US,M
2024,SE,FT,Data Architect,150000,USD,150000,US,100,US,M
2024,SE,FT,AI Architect,257250,USD,257250,US,100,US,M
2024,SE,FT,AI Architect,99750,USD,99750,US,100,US,M
2024,SE,FT,Data Architect,169767,USD,169767,NZ,0,NZ,M
2024,SE,FT,Data Architect,136420,USD,136420,NZ,0,NZ,M
2024,MI,FT,Data Developer,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Developer,95000,USD,95000,US,0,US,M
2024,MI,FT,Data Scientist,147800,USD,147800,US,0,US,M
2024,MI,FT,Data Scientist,93100,USD,93100,US,0,US,M
2024,MI,FT,Data Manager,83300,USD,83300,US,0,US,M
2024,MI,FT,Data Manager,47500,USD,47500,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,92000,USD,92000,AU,0,AU,M
2024,EN,FT,Business Intelligence Analyst,90000,USD,90000,AU,0,AU,M
2024,SE,FT,Data Product Manager,220000,USD,220000,GB,0,GB,M
2024,SE,FT,Data Product Manager,137500,USD,137500,GB,0,GB,M
2024,EN,FT,Data Scientist,175100,USD,175100,US,0,US,M
2024,EN,FT,Data Scientist,82915,USD,82915,US,0,US,M
2024,MI,FT,Data Engineer,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Engineer,73000,USD,73000,US,0,US,M
2024,SE,FT,Data Scientist,236400,USD,236400,US,0,US,M
2024,SE,FT,Data Scientist,141800,USD,141800,US,0,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2024,SE,FT,Business Intelligence Developer,147500,USD,147500,US,100,US,M
2024,SE,FT,Business Intelligence Developer,70800,USD,70800,US,100,US,M
2024,MI,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2024,MI,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
2024,EN,FT,Data Analyst,99200,USD,99200,US,100,US,M
2024,EN,FT,Data Analyst,69400,USD,69400,US,100,US,M
2024,EN,FT,Data Analyst,88200,USD,88200,US,100,US,M
2024,EN,FT,Data Analyst,61700,USD,61700,US,100,US,M
2024,SE,FT,Research Engineer,234000,USD,234000,US,0,US,M
2024,SE,FT,Research Engineer,146000,USD,146000,US,0,US,M
2024,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M
2024,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M
2024,SE,FT,Data Analyst,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M
2024,MI,FT,Data Scientist,154800,USD,154800,US,0,US,M
2024,MI,FT,Data Scientist,76300,USD,76300,US,0,US,M
2024,MI,FT,Data Analyst,112000,USD,112000,US,0,US,M
2024,MI,FT,Data Analyst,84000,USD,84000,US,0,US,M
2024,EN,FT,Data Analyst,115000,USD,115000,US,0,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2024,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
