work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Data Engineer,165000,USD,165000,US,100,US,M
2023,MI,FT,Data Engineer,136000,USD,136000,US,100,US,M
2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M
2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M
2023,SE,FT,Data Scientist,272300,USD,272300,US,0,US,M
2023,SE,FT,Data Scientist,222800,USD,222800,US,0,US,M
2023,MI,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,MI,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,SE,FT,Data Manager,172750,USD,172750,US,100,US,M
2023,SE,FT,Data Manager,82500,USD,82500,US,100,US,M
2023,MI,FT,Business Intelligence Engineer,165600,USD,165600,US,0,US,L
2023,MI,FT,Business Intelligence Engineer,65800,USD,65800,US,0,US,L
2023,SE,FT,Applied Scientist,192000,USD,192000,US,100,US,M
2023,SE,FT,Applied Scientist,164000,USD,164000,US,100,US,M
2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
2023,SE,FT,Machine Learning Engineer,267720,USD,267720,US,0,US,M
2023,SE,FT,Data Scientist,281000,USD,281000,CA,0,CA,M
2023,SE,FT,Data Scientist,181000,USD,181000,CA,0,CA,M
2023,SE,FT,Analytics Engineer,207611,USD,207611,US,100,US,M
2023,SE,FT,Analytics Engineer,127876,USD,127876,US,100,US,M
2023,SE,FT,Research Engineer,225000,USD,225000,US,0,US,M
2023,SE,FT,Research Engineer,168000,USD,168000,US,0,US,M
2023,SE,FT,Data Engineer,280600,USD,280600,US,0,US,M
2023,SE,FT,Data Engineer,158600,USD,158600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,283780,USD,283780,US,0,US,M
2023,SE,FT,Machine Learning Engineer,218540,USD,218540,US,0,US,M
2023,SE,FT,Data Engineer,178500,USD,178500,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Scientist,323300,USD,323300,US,0,US,M
2023,SE,FT,Data Scientist,184700,USD,184700,US,0,US,M
2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,M
2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,M
2023,MI,FT,Data Analytics Lead,100000,GBP,123040,GB,0,GB,M
2023,MI,FT,Data Analytics Lead,85000,GBP,104584,GB,0,GB,M
2023,MI,FT,Research Scientist,185000,USD,185000,US,100,US,M
2023,MI,FT,Research Scientist,137700,USD,137700,US,100,US,M
2023,SE,FT,Research Scientist,205500,USD,205500,US,0,US,M
2023,SE,FT,Research Scientist,132500,USD,132500,US,0,US,M
2023,MI,FT,Data Operations Analyst,65100,USD,65100,US,100,US,M
2023,MI,FT,Data Operations Analyst,44640,USD,44640,US,100,US,M
2023,SE,FT,Data Engineer,181500,USD,181500,US,0,US,M
2023,SE,FT,Data Engineer,112200,USD,112200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
2023,MI,FT,Data Analyst,161000,USD,161000,US,100,US,M
2023,MI,FT,Data Analyst,123000,USD,123000,US,100,US,M
2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M
2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Analyst,106000,USD,106000,US,100,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,CA,100,CA,M
2023,SE,FT,Data Engineer,160000,USD,160000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,204600,USD,204600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126500,USD,126500,US,0,US,M
2023,SE,FT,Data Scientist,278700,USD,278700,US,0,US,M
2023,SE,FT,Data Scientist,159300,USD,159300,US,0,US,M
2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238000,USD,238000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M
2023,SE,FT,Data Operations Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Data Operations Engineer,65000,USD,65000,US,0,US,M
2023,MI,FT,Data Scientist,230000,USD,230000,US,0,US,M
2023,MI,FT,Data Scientist,175000,USD,175000,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Applied Scientist,252990,USD,252990,US,100,US,M
2023,SE,FT,Applied Scientist,162170,USD,162170,US,100,US,M
2023,MI,FT,Data Engineer,183000,USD,183000,CA,100,CA,M
2023,MI,FT,Data Engineer,122000,USD,122000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,172040,USD,172040,US,100,US,M
2023,SE,FT,Data Scientist,310270,USD,310270,US,0,US,M
2023,SE,FT,Data Scientist,239080,USD,239080,US,0,US,M
2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,100,US,M
2023,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,100,US,M
2023,SE,FT,Applied Scientist,253000,USD,253000,US,100,US,M
2023,SE,FT,Applied Scientist,172040,USD,172040,US,100,US,M
2023,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,MI,FT,Data Engineer,108000,USD,108000,US,0,US,M
2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M
2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M
2023,SE,FT,Machine Learning Manager,120000,EUR,129562,DE,100,US,L
2023,EN,FT,BI Data Analyst,50000,USD,50000,KE,100,KE,S
2023,SE,FT,AI Engineer,227850,USD,227850,US,100,US,M
2023,SE,FT,AI Engineer,180500,USD,180500,US,100,US,M
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
2023,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
2023,SE,FT,Data Engineer,199000,USD,199000,US,100,US,M
2023,SE,FT,Data Engineer,159000,USD,159000,US,100,US,M
2023,SE,FT,Data Lead,350000,USD,350000,US,0,US,M
2023,SE,FT,Data Lead,80000,USD,80000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,160000,USD,160000,GB,0,GB,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2023,MI,FT,Data Analyst,107500,USD,107500,US,0,US,M
2023,MI,FT,Data Analyst,96750,USD,96750,US,0,US,M
2023,SE,FT,Machine Learning Engineer,174000,USD,174000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,104000,USD,104000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275300,USD,275300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,183500,USD,183500,US,100,US,M
2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2023,SE,FT,Data Engineer,174350,USD,174350,US,0,US,M
2023,SE,FT,Data Engineer,126800,USD,126800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,284050,USD,284050,US,0,US,M
2023,SE,FT,Machine Learning Engineer,193800,USD,193800,US,0,US,M
2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Engineer,232989,USD,232989,US,100,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2023,EN,FT,BI Data Analyst,85000,USD,85000,CA,100,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Analyst,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Analyst,138900,USD,138900,US,0,US,M
2023,SE,FT,Data Modeler,168400,USD,168400,US,0,US,M
2023,SE,FT,Data Modeler,105200,USD,105200,US,0,US,M
2023,SE,FT,Research Scientist,205500,USD,205500,US,0,US,M
2023,SE,FT,Research Scientist,132500,USD,132500,US,0,US,M
2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Data Analyst,192000,USD,192000,US,100,US,M
2023,SE,FT,Data Analyst,138240,USD,138240,US,100,US,M
2023,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M
2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M
2023,SE,FT,Analytics Engineer,150550,USD,150550,US,100,US,M
2023,SE,FT,Analytics Engineer,116710,USD,116710,US,100,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2023,SE,FT,Data Visualization Engineer,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Visualization Engineer,90700,USD,90700,US,0,US,M
2023,SE,FT,Research Scientist,175000,USD,175000,US,0,US,M
2023,SE,FT,Research Scientist,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Architect,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Architect,90700,USD,90700,US,0,US,M
2023,SE,FT,Data Modeler,168400,USD,168400,US,0,US,M
2023,SE,FT,Data Modeler,105200,USD,105200,US,0,US,M
2023,SE,FT,Analytics Engineer,125000,USD,125000,US,100,US,M
2023,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Research Scientist,198800,USD,198800,US,0,US,M
2023,SE,FT,Research Scientist,105200,USD,105200,US,0,US,M
2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M
2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M
2023,SE,FT,Data Engineer,150600,USD,150600,GB,100,GB,M
2023,SE,FT,Data Engineer,120500,USD,120500,GB,100,GB,M
2023,SE,FT,Data Engineer,183000,USD,183000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,EX,FT,Business Intelligence Developer,167500,USD,167500,US,0,US,M
2023,EX,FT,Business Intelligence Developer,106500,USD,106500,US,0,US,M
2023,SE,FT,Analytics Engineer,175000,USD,175000,US,100,US,M
2023,SE,FT,Analytics Engineer,125000,USD,125000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,239000,USD,239000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,149000,USD,149000,CA,100,CA,M
2023,MI,FT,BI Developer,128000,USD,128000,US,0,US,M
2023,MI,FT,BI Developer,81500,USD,81500,US,0,US,M
2023,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,US,0,US,L
2023,MI,FT,Data Engineer,181500,USD,181500,US,0,US,M
2023,MI,FT,Data Engineer,127000,USD,127000,US,0,US,M
2023,MI,FT,Data Specialist,186000,USD,186000,US,0,US,M
2023,MI,FT,Data Specialist,138000,USD,138000,US,0,US,M
2023,MI,FT,Data Scientist,185000,USD,185000,US,0,US,M
2023,MI,FT,Data Scientist,122000,USD,122000,US,0,US,M
2023,SE,FT,Research Engineer,196000,USD,196000,US,0,US,M
2023,SE,FT,Research Engineer,142600,USD,142600,US,0,US,M
2023,SE,FT,Data Scientist,205000,USD,205000,US,100,US,M
2023,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2023,SE,FT,Business Intelligence Analyst,140000,USD,140000,CA,0,CA,M
2023,SE,FT,Business Intelligence Analyst,112000,USD,112000,CA,0,CA,M
2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M
2023,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M
2023,SE,FT,Data Integration Specialist,3000000,INR,36483,IN,50,IN,L
2023,SE,FT,Lead Data Scientist,36000,USD,36000,RU,100,RU,L
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Data Engineer,91270,USD,91270,US,0,US,M
2023,SE,FT,Data Scientist,226600,USD,226600,US,0,US,M
2023,SE,FT,Data Scientist,140100,USD,140100,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,0,US,M
2023,MI,FT,Applied Scientist,222200,USD,222200,US,0,US,L
2023,MI,FT,Applied Scientist,136000,USD,136000,US,0,US,L
2023,SE,FT,Data Architect,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Architect,165000,USD,165000,US,0,US,M
2023,EX,FT,Data Scientist,247000,USD,247000,US,100,US,M
2023,EX,FT,Data Scientist,118440,USD,118440,US,100,US,M
2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M
2023,MI,FT,Data Scientist,204500,USD,204500,US,0,US,M
2023,MI,FT,Data Scientist,138900,USD,138900,US,0,US,M
2023,SE,FT,Machine Learning Engineer,297300,USD,297300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,198200,USD,198200,US,100,US,M
2023,MI,FT,Data Scientist,172200,USD,172200,US,100,US,M
2023,MI,FT,Data Scientist,131200,USD,131200,US,100,US,M
2023,MI,FT,Data Scientist,90000,GBP,110736,GB,100,GB,M
2023,MI,FT,Data Scientist,70000,GBP,86128,GB,100,GB,M
2023,SE,FT,Business Intelligence Engineer,204500,USD,204500,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,138900,USD,138900,US,100,US,M
2023,MI,FT,Data Specialist,87500,USD,87500,US,100,US,M
2023,MI,FT,Data Specialist,62500,USD,62500,US,100,US,M
2023,SE,FT,Data Scientist,244000,USD,244000,CA,0,CA,M
2023,SE,FT,Data Scientist,157000,USD,157000,CA,0,CA,M
2023,SE,FT,Data Engineer,157550,USD,157550,US,0,US,M
2023,SE,FT,Data Engineer,104650,USD,104650,US,0,US,M
2023,SE,FT,Research Scientist,136000,USD,136000,US,100,US,M
2023,SE,FT,Research Scientist,90600,USD,90600,US,100,US,M
2023,EN,FT,Data Engineer,40000,GBP,49216,GB,100,GB,M
2023,EN,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M
2023,SE,FT,Principal Machine Learning Engineer,160000,USD,160000,IN,100,IN,L
2023,SE,FT,Principal Data Engineer,85000,EUR,91773,ES,100,ES,M
2023,SE,FT,Data Analyst,120350,USD,120350,US,100,US,M
2023,SE,FT,Data Analyst,74400,USD,74400,US,100,US,M
2023,SE,FT,Data Scientist,281000,USD,281000,CA,0,CA,M
2023,SE,FT,Data Scientist,181000,USD,181000,CA,0,CA,M
2023,SE,FT,Data Engineer,280600,USD,280600,US,0,US,M
2023,SE,FT,Data Engineer,158600,USD,158600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,315300,USD,315300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,210200,USD,210200,US,100,US,M
2023,MI,FT,Data Analytics Manager,177000,USD,177000,US,0,US,M
2023,MI,FT,Data Analytics Manager,110000,USD,110000,US,0,US,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,0,US,L
2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M
2023,MI,FT,Data Analyst,55000,USD,55000,US,100,US,M
2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,MI,FT,Data Scientist,183200,USD,183200,US,0,US,M
2023,MI,FT,Data Scientist,122200,USD,122200,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
2023,SE,FT,Data Analyst,185000,USD,185000,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2023,MI,FT,AI Research Engineer,150000,USD,150000,TN,100,US,M
2023,SE,FT,Data Scientist,131000,USD,131000,US,100,US,M
2023,SE,FT,Data Scientist,101000,USD,101000,US,100,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,171050,USD,171050,US,100,US,M
2023,SE,FT,Business Intelligence Analyst,124400,USD,124400,US,100,US,M
2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M
2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Scientist,187000,USD,187000,US,100,US,M
2023,SE,FT,Data Scientist,128000,USD,128000,US,100,US,M
2023,MI,FT,Data Analytics Manager,177000,USD,177000,US,0,US,M
2023,MI,FT,Data Analytics Manager,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Analyst,138000,USD,138000,US,0,US,M
2023,SE,FT,Data Analyst,92000,USD,92000,US,0,US,M
2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,EX,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Architect,138000,USD,138000,GB,100,GB,M
2023,SE,FT,Data Architect,92000,USD,92000,GB,100,GB,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M
2023,SE,FT,Business Intelligence Engineer,241300,USD,241300,US,0,US,L
2023,SE,FT,Business Intelligence Engineer,124100,USD,124100,US,0,US,L
2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M
2023,SE,FT,Data Scientist,152000,USD,152000,US,100,US,M
2023,SE,FT,Data Analyst,138000,USD,138000,US,0,US,M
2023,SE,FT,Data Analyst,92000,USD,92000,US,0,US,M
2023,SE,FT,Data Engineer,288000,USD,288000,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Analyst,93918,USD,93918,US,0,US,M
2023,SE,FT,Data Analyst,51962,USD,51962,US,0,US,M
2023,SE,FT,Data Engineer,100000,EUR,107968,DE,100,DE,M
2023,SE,FT,Data Engineer,83913,EUR,90599,DE,100,DE,M
2023,SE,FT,Data Scientist,189750,USD,189750,US,0,US,M
2023,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M
2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M
2023,SE,FT,Data Scientist,310270,USD,310270,US,0,US,M
2023,SE,FT,Data Engineer,252000,USD,252000,US,100,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2023,MI,FT,Data Scientist,111024,CAD,82254,CA,100,CA,L
2023,MI,FT,Data Scientist,83280,CAD,61699,CA,100,CA,L
2023,EX,FT,Business Intelligence Engineer,247500,USD,247500,US,0,US,M
2023,EX,FT,Business Intelligence Engineer,172200,USD,172200,US,0,US,M
2023,MI,FT,Business Intelligence Analyst,87500,USD,87500,US,100,US,M
2023,MI,FT,Business Intelligence Analyst,62500,USD,62500,US,100,US,M
2023,SE,FT,Analytics Engineer,146000,USD,146000,CA,100,CA,M
2023,SE,FT,Analytics Engineer,108000,USD,108000,CA,100,CA,M
2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M
2023,SE,FT,Decision Scientist,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Analyst,138000,USD,138000,US,0,US,M
2023,SE,FT,Data Analyst,92000,USD,92000,US,0,US,M
2023,SE,FT,Research Engineer,273000,USD,273000,US,0,US,M
2023,SE,FT,Research Engineer,166500,USD,166500,US,0,US,M
2023,EN,FT,Research Analyst,65000,USD,65000,US,0,US,M
2023,EN,FT,Research Analyst,45000,USD,45000,US,0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Scientist,174000,USD,174000,US,0,US,M
2023,SE,FT,Data Scientist,139000,USD,139000,US,0,US,M
2023,SE,FT,Research Scientist,212800,USD,212800,US,0,US,L
2023,SE,FT,Research Scientist,124100,USD,124100,US,0,US,L
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Data Scientist,189750,USD,189750,CA,100,CA,M
2023,SE,FT,Data Scientist,119213,USD,119213,CA,100,CA,M
2023,SE,FT,Analytics Engineer,190000,USD,190000,CA,100,CA,M
2023,SE,FT,Analytics Engineer,140000,USD,140000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,228830,USD,228830,US,0,US,M
2023,SE,FT,Machine Learning Engineer,148590,USD,148590,US,0,US,M
2023,MI,FT,AI Developer,140000,USD,140000,US,100,US,S
2023,SE,FT,Machine Learning Scientist,180514,USD,180514,GB,100,GB,M
2023,SE,FT,Machine Learning Scientist,108308,USD,108308,GB,100,GB,M
2023,SE,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M
2023,SE,FT,Machine Learning Scientist,170000,USD,170000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,169000,USD,169000,US,0,US,M
2023,SE,FT,Business Intelligence Analyst,110600,USD,110600,US,0,US,M
2023,SE,FT,Data Engineer,180514,USD,180514,GB,100,GB,M
2023,SE,FT,Data Engineer,108308,USD,108308,GB,100,GB,M
2023,SE,FT,Data Engineer,247300,USD,247300,US,100,US,M
2023,SE,FT,Data Engineer,139700,USD,139700,US,100,US,M
2023,SE,FT,Data Engineer,72000,EUR,77737,ES,100,ES,M
2023,SE,FT,Data Engineer,59565,EUR,64311,ES,100,ES,M
2023,SE,FT,Research Scientist,205500,USD,205500,US,0,US,M
2023,SE,FT,Research Scientist,132500,USD,132500,US,0,US,M
2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M
2023,SE,FT,Data Engineer,121000,USD,121000,US,0,US,M
2023,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,70000,EUR,75577,IT,100,IT,M
2023,SE,FT,Data Engineer,57826,EUR,62433,IT,100,IT,M
2023,SE,FT,Data Scientist,238000,USD,238000,CA,100,CA,M
2023,SE,FT,Data Scientist,156000,USD,156000,CA,100,CA,M
2023,SE,FT,Data Analyst,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Analyst,138900,USD,138900,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,100,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Engineer,254000,USD,254000,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M
2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M
2023,SE,FT,Data Scientist,233300,USD,233300,US,0,US,M
2023,SE,FT,Data Scientist,155500,USD,155500,US,0,US,M
2023,MI,FT,Power BI Developer,60000,EUR,64781,PL,100,DK,L
2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M
2023,SE,FT,Data Analyst,81900,USD,81900,US,0,US,M
2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Engineer,199000,USD,199000,GB,0,GB,M
2023,SE,FT,Data Engineer,162000,USD,162000,GB,0,GB,M
2023,SE,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M
2023,SE,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M
